combo_id	pattern_id	title	family	platform	nav	shell	density	interaction	brief_lock
A2162	x-responsive-collapse	Responsive collapse	cross-platform-app	responsive-app	NAV-MASTER-DETAIL	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-EMPTY-CTA	PLATFORM=responsive-app; PATTERN=x-responsive-collapse; NAV=NAV-MASTER-DETAIL; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-EMPTY-CTA; IMPL=coarse-pointer,tap-highlight,flex-phone-column,virtual-list; FEEL=Split→stack at breakpoint
A2163	inventory-mobile	Inventory Mobile	industry-app	mobile-phone	NAV-NONE-FOCUS	SH-PHONE-STACK	D-TOUCH-COMFORT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=inventory-mobile; NAV=NAV-NONE-FOCUS; SHELL=SH-PHONE-STACK; DENSITY=D-TOUCH-COMFORT; IX=IX-PRIMARY-THUMB; IMPL=dialog-element,share-api,debounce-search,install-pwa; FEEL=scan count bins
A2164	x-search-global	Global search	cross-platform-app	responsive-app	NAV-TAB+STACK	SH-DESK-DATAGRID	D-DEFAULT	IX-SEARCH-FIRST	PLATFORM=responsive-app; PATTERN=x-search-global; NAV=NAV-TAB+STACK; SHELL=SH-DESK-DATAGRID; DENSITY=D-DEFAULT; IX=IX-SEARCH-FIRST; IMPL=content-visibility,grid-app-shell,network-information,hotkeys; FEEL=Entities + actions
A2165	d-chat-desktop	Desktop messaging	desktop-structure	desktop-web	NAV-MASTER-DETAIL	SH-DESK-RAIL-MAIN-INSP	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-chat-desktop; NAV=NAV-MASTER-DETAIL; SHELL=SH-DESK-RAIL-MAIN-INSP; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=aria-expanded,error-boundary-ui,skeleton-css,aria-current; FEEL=List | thread | optional info
A2166	os-win-titlebar	Windows titlebar patterns	os-patterns	desktop-web	NAV-MENUBAR	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=os-win-titlebar; NAV=NAV-MENUBAR; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=abort-controller,grid-app-shell,overscroll,popover-api; FEEL=App icon caption buttons
A2167	d-tooltip-labels	Icon buttons labelled	desktop-density-keyboard	desktop-web	NAV-TOOLBAR	SH-DESK-TOOL-CANVAS	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-tooltip-labels; NAV=NAV-TOOLBAR; SHELL=SH-DESK-TOOL-CANVAS; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=hotkeys,optimistic-ui,focus-visible,pointer-events; FEEL=Tooltip + aria-label
A2168	x-rtl-ready	RTL-ready layout	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=responsive-app; PATTERN=x-rtl-ready; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=coarse-pointer,dvh-units,clipboard-api,grid-app-shell; FEEL=Logical properties
A2169	smart-home-mobile	Smart Home Mobile	industry-app	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-TABS	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=smart-home-mobile; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-TABS; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=viewport-meta,pointer-events,abort-controller,hover-media; FEEL=rooms scenes devices
A2170	d-tooltip-labels	Icon buttons labelled	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-tooltip-labels; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=focus-trap,debounce-search,url-state,autocomplete; FEEL=Tooltip + aria-label
A2171	d-focus-trap-modal	Modal focus trap	desktop-density-keyboard	desktop-web	NAV-TOP-TABS	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-focus-trap-modal; NAV=NAV-TOP-TABS; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=prefers-contrast,prefers-reduced-motion,container-queries,roving-tabindex; FEEL=Esc closes; restore focus
A2172	photos-mobile	Photos Mobile	industry-app	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-FEED	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=photos-mobile; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-FEED; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=optimistic-ui,vibrate-careful,debounce-search,biometric-webauthn; FEEL=library memories
A2173	m-offline-first-list	Offline-first list	mobile-structure	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-FEED	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-offline-first-list; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-FEED; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=form-novalidate,scroll-padding,optimistic-ui,install-pwa; FEEL=Cached + sync state
A2174	social-desktop	Social Desktop	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=social-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=csrf-safe,skeleton-css,pointer-events,dialog-element; FEEL=feed optional rail
A2175	manufacturing-desktop	MES Desktop	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=manufacturing-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=aria-expanded,virtual-list,form-novalidate,live-region; FEEL=lines work orders
A2176	m-hub-and-spoke	Hub home + spokes	mobile-structure	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-hub-and-spoke; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=virtual-list,debounce-search,viewport-meta,bottom-nav-fixed; FEEL=Home launches tasks
A2177	x-empty-permission	Empty by permission	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-EMPTY-CTA	PLATFORM=responsive-app; PATTERN=x-empty-permission; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-EMPTY-CTA; IMPL=flex-phone-column,dvh-units,history-stack,type-date; FEEL=Explain access gap
A2178	x-role-home	Role-based home	cross-platform-app	responsive-app	NAV-COMMAND-PALETTE	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-EMPTY-CTA	PLATFORM=responsive-app; PATTERN=x-role-home; NAV=NAV-COMMAND-PALETTE; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-EMPTY-CTA; IMPL=session-timeout,pointer-events,will-change-sparing,overscroll; FEEL=Different landing by role
A2179	m-empty-first-run	First-run empty	mobile-content-patterns	mobile-phone	NAV-BOTTOM-SHEET	SH-PHONE-CANVAS	D-COMFORTABLE	IX-EMPTY-CTA	PLATFORM=mobile-phone; PATTERN=m-empty-first-run; NAV=NAV-BOTTOM-SHEET; SHELL=SH-PHONE-CANVAS; DENSITY=D-COMFORTABLE; IX=IX-EMPTY-CTA; IMPL=will-change-sparing,url-state,share-api,dvh-units; FEEL=Education + CTA
A2180	school-mobile	School Parent Mobile	industry-app	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-TABS	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=school-mobile; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-TABS; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=install-pwa,aria-expanded,optimistic-ui,history-stack; FEEL=messages attendance
A2181	vpn-mobile	VPN Mobile	industry-app	desktop-web	NAV-BREADCRUMB	SH-DESK-IDE-LITE	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=desktop-web; PATTERN=vpn-mobile; NAV=NAV-BREADCRUMB; SHELL=SH-DESK-IDE-LITE; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=autocomplete,aria-expanded,grid-app-shell,dialog-element; FEEL=connect status regions
A2182	d-shortcuts-help	? shortcuts cheatsheet	desktop-density-keyboard	desktop-web	NAV-MENUBAR	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-shortcuts-help; NAV=NAV-MENUBAR; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=overscroll,popover-api,live-region,debounce-search; FEEL=Discoverable shortcuts
A2183	d-comfortable-tables	Comfortable tables	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-DEFAULT	IX-PAGINATION	PLATFORM=desktop-web; PATTERN=d-comfortable-tables; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-DEFAULT; IX=IX-PAGINATION; IMPL=content-visibility,url-state,skeleton-css,will-change-sparing; FEEL=Readable rows
A2184	energy-desktop	Energy Ops Desktop	industry-app	desktop-web	NAV-MASTER-DETAIL	SH-DESK-DASH	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=energy-desktop; NAV=NAV-MASTER-DETAIL; SHELL=SH-DESK-DASH; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=roving-tabindex,aria-current,virtual-list,resize-observer; FEEL=grid status alarms
A2185	smart-home-desktop	Smart Home Desktop	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-TOOL-CANVAS	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=smart-home-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-TOOL-CANVAS; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=live-region,dialog-element,skeleton-css,clipboard-api; FEEL=floorplan devices
A2186	os-material-nav-rail	Material nav rail	os-patterns	mobile-tablet	NAV-TOOLBAR	SH-PHONE-CANVAS	D-DEFAULT	IX-EMPTY-CTA	PLATFORM=mobile-tablet; PATTERN=os-material-nav-rail; NAV=NAV-TOOLBAR; SHELL=SH-PHONE-CANVAS; DENSITY=D-DEFAULT; IX=IX-EMPTY-CTA; IMPL=autocomplete,install-pwa,optimistic-ui,flex-phone-column; FEEL=Tablet/desktop
A2187	m-focus-visible-mobile	Focus visible when keyboard	mobile-touch-a11y	mobile-phone	NAV-TAB+STACK	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=mobile-phone; PATTERN=m-focus-visible-mobile; NAV=NAV-TAB+STACK; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=virtual-list,autocomplete,dialog-element,bottom-nav-fixed; FEEL=External keyboard / a11y
A2188	vpn-mobile	VPN Mobile	industry-app	mobile-phone	NAV-BOTTOM-SHEET	SH-PHONE-CANVAS	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=vpn-mobile; NAV=NAV-BOTTOM-SHEET; SHELL=SH-PHONE-CANVAS; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=type-date,error-boundary-ui,network-information,push-web; FEEL=connect status regions
A2189	d-bulk-actions	Bulk action bar	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-MULTISELECT	PLATFORM=desktop-web; PATTERN=d-bulk-actions; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-MULTISELECT; IMPL=abort-controller,container-queries,popover-api,prefers-reduced-motion; FEEL=Appears on selection
A2190	os-win-navigation-view	Win NavigationView	os-patterns	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=os-win-navigation-view; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=intersection-infinite,prefers-reduced-motion,prefers-contrast,matchmedia; FEEL=Left nav expand
A2191	energy-mobile	Energy Field Mobile	industry-app	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-TOUCH-COMFORT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=energy-mobile; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-TOUCH-COMFORT; IX=IX-PRIMARY-THUMB; IMPL=virtual-list,form-novalidate,matchmedia,aria-expanded; FEEL=assets inspect
A2192	m-keyboard-avoid	Keyboard avoidance	mobile-touch-a11y	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-DEFAULT	IX-FORM-SECTIONED	PLATFORM=mobile-phone; PATTERN=m-keyboard-avoid; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-DEFAULT; IX=IX-FORM-SECTIONED; IMPL=autocomplete,sticky-footer-cta,history-stack,prefers-contrast; FEEL=Focused field visible
A2193	finance-markets-mobile	Markets Mobile	industry-app	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-TABS	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=finance-markets-mobile; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-TABS; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=prefers-reduced-motion,abort-controller,matchmedia,type-date; FEEL=watchlist quotes
A2194	m-filter-sheet	Filter sheet	mobile-structure	mobile-phone	NAV-BOTTOM-SHEET	SH-PHONE-SHEET	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-filter-sheet; NAV=NAV-BOTTOM-SHEET; SHELL=SH-PHONE-SHEET; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=type-date,vibrate-careful,min-touch,dvh-units; FEEL=Filters over results
A2195	x-search-global	Global search	cross-platform-app	responsive-app	NAV-NONE-FOCUS	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-SEARCH-FIRST	PLATFORM=responsive-app; PATTERN=x-search-global; NAV=NAV-NONE-FOCUS; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-SEARCH-FIRST; IMPL=container-queries,aria-expanded,prefers-reduced-motion,safe-area-css; FEEL=Entities + actions
A2196	d-skip-to-main	Skip to main	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-skip-to-main; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=clipboard-api,skeleton-css,localstorage-prefs,aria-expanded; FEEL=Landmarks + skip link
A2197	os-macos-toolbar	macOS toolbar	os-patterns	desktop-web	NAV-TOOLBAR	SH-DESK-DOCUMENT	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=os-macos-toolbar; NAV=NAV-TOOLBAR; SHELL=SH-DESK-DOCUMENT; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=scroll-padding,aria-expanded,pointer-events,skeleton-css; FEEL=Unified titlebar toolbar
A2198	m-wizard-fullscreen	Fullscreen wizard	mobile-structure	mobile-phone	NAV-WIZARD	SH-PHONE-STACK	D-COMFORTABLE	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-wizard-fullscreen; NAV=NAV-WIZARD; SHELL=SH-PHONE-STACK; DENSITY=D-COMFORTABLE; IX=IX-PRIMARY-THUMB; IMPL=biometric-webauthn,flex-phone-column,focus-trap,dialog-element; FEEL=Step chrome only
A2199	os-material-top-app-bar	Material top app bar	os-patterns	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=os-material-top-app-bar; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=virtual-list,hover-media,flex-phone-column,tap-highlight; FEEL=Nav + actions
A2200	d-window-1024	Functional at 1024×768	desktop-density-keyboard	desktop-web	NAV-BREADCRUMB	SH-DESK-DATAGRID	D-DEFAULT	IX-SPLIT-RESIZE	PLATFORM=desktop-web; PATTERN=d-window-1024; NAV=NAV-BREADCRUMB; SHELL=SH-DESK-DATAGRID; DENSITY=D-DEFAULT; IX=IX-SPLIT-RESIZE; IMPL=error-boundary-ui,will-change-sparing,session-timeout,clipboard-api; FEEL=No dead layouts at laptop
A2201	x-empty-permission	Empty by permission	cross-platform-app	responsive-app	NAV-SIDE-TREE	SH-DESK-DATAGRID	D-DEFAULT	IX-EMPTY-CTA	PLATFORM=responsive-app; PATTERN=x-empty-permission; NAV=NAV-SIDE-TREE; SHELL=SH-DESK-DATAGRID; DENSITY=D-DEFAULT; IX=IX-EMPTY-CTA; IMPL=virtual-list,live-region,url-state,dialog-element; FEEL=Explain access gap
A2202	legal-desktop	Legal Desktop	industry-app	desktop-web	NAV-SIDE-TREE	SH-DESK-RAIL-MAIN-INSP	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=legal-desktop; NAV=NAV-SIDE-TREE; SHELL=SH-DESK-RAIL-MAIN-INSP; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=command-palette-js,drag-drop-desktop,form-novalidate,scroll-padding; FEEL=matters documents
A2203	erp-desktop	ERP Desktop	industry-app	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-FEED	D-TOUCH-COMFORT	IX-KEYBOARD-SHORTCUTS	PLATFORM=mobile-phone; PATTERN=erp-desktop; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-FEED; DENSITY=D-TOUCH-COMFORT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=inputmode,virtual-list,network-information,pointer-events; FEEL=modules dense tables
A2204	m-cards-scroll	Card vertical stack	mobile-content-patterns	mobile-phone	NAV-STACK-PUSH	SH-PHONE-FEED	D-COMFORTABLE	IX-INFINITE-SCROLL	PLATFORM=mobile-phone; PATTERN=m-cards-scroll; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-FEED; DENSITY=D-COMFORTABLE; IX=IX-INFINITE-SCROLL; IMPL=prefers-contrast,abort-controller,prefers-color-scheme,type-date; FEEL=Scannable cards
A2205	m-wizard-fullscreen	Fullscreen wizard	mobile-structure	mobile-phone	NAV-WIZARD	SH-PHONE-STACK	D-COMFORTABLE	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-wizard-fullscreen; NAV=NAV-WIZARD; SHELL=SH-PHONE-STACK; DENSITY=D-COMFORTABLE; IX=IX-PRIMARY-THUMB; IMPL=overscroll,app-badge,url-state,bottom-nav-fixed; FEEL=Step chrome only
A2206	d-window-1024	Functional at 1024×768	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN	D-DEFAULT	IX-SPLIT-RESIZE	PLATFORM=desktop-web; PATTERN=d-window-1024; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN; DENSITY=D-DEFAULT; IX=IX-SPLIT-RESIZE; IMPL=focus-visible,localstorage-prefs,error-boundary-ui,intersection-infinite; FEEL=No dead layouts at laptop
A2207	d-column-custom	Column customization	desktop-density-keyboard	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-INLINE-EDIT	PLATFORM=desktop-web; PATTERN=d-column-custom; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-INLINE-EDIT; IMPL=error-boundary-ui,dialog-element,container-queries,popover-api; FEEL=Show/hide/reorder columns
A2208	university-mobile	Uni Mobile	industry-app	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-TABS	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=university-mobile; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-TABS; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=push-web,aria-current,inputmode,history-stack; FEEL=timetable campus
A2209	d-breadcrumb-admin	Admin with breadcrumbs	desktop-structure	desktop-web	NAV-BREADCRUMB	SH-DESK-DATAGRID	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-breadcrumb-admin; NAV=NAV-BREADCRUMB; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=aria-current,container-queries,hover-media,clipboard-api; FEEL=Deep trees oriented
A2210	d-undo-stack	Document undo	desktop-density-keyboard	desktop-web	NAV-MENUBAR	SH-DESK-DOCUMENT	D-DEFAULT	IX-UNDO-TOAST	PLATFORM=desktop-web; PATTERN=d-undo-stack; NAV=NAV-MENUBAR; SHELL=SH-DESK-DOCUMENT; DENSITY=D-DEFAULT; IX=IX-UNDO-TOAST; IMPL=autocomplete,aria-current,command-palette-js,clipboard-api; FEEL=⌘Z meaningful
A2211	d-rail-main-inspector	Rail + main + inspector	desktop-structure	desktop-web	NAV-SIDE-RAIL	SH-DESK-RAIL-MAIN-INSP	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-rail-main-inspector; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-RAIL-MAIN-INSP; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=content-visibility,optimistic-ui,session-timeout,grid-app-shell; FEEL=Selection details; not idle triple
A2212	m-bottom-tabs-5	Bottom tabs (max 5)	mobile-structure	mobile-phone	NAV-BOTTOM-TABS	SH-PHONE-TABS	D-TOUCH-COMFORT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-bottom-tabs-5; NAV=NAV-BOTTOM-TABS; SHELL=SH-PHONE-TABS; DENSITY=D-TOUCH-COMFORT; IX=IX-PRIMARY-THUMB; IMPL=history-stack,viewport-meta,pointer-events,aria-expanded; FEEL=Peer top-level destinations
A2213	manufacturing-desktop	MES Desktop	industry-app	desktop-web	NAV-SIDE-RAIL	SH-DESK-DATAGRID	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=manufacturing-desktop; NAV=NAV-SIDE-RAIL; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=session-timeout,abort-controller,pointer-events,prefers-contrast; FEEL=lines work orders
A2214	field-service-desktop	Field Service Desktop	industry-app	desktop-web	NAV-SIDE-TREE	SH-RESPONSIVE-COLLAPSE	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=field-service-desktop; NAV=NAV-SIDE-TREE; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=prefers-reduced-motion,form-novalidate,live-region,skeleton-css; FEEL=schedule board
A2215	m-push-pref-center	Notification prefs	mobile-content-patterns	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-DEFAULT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=m-push-pref-center; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-DEFAULT; IX=IX-PRIMARY-THUMB; IMPL=content-visibility,debounce-search,tap-highlight,flex-phone-column; FEEL=Granular, not all-or-nothing
A2216	fitness-mobile	Fitness Mobile	industry-app	mobile-phone	NAV-NONE-FOCUS	SH-PHONE-CANVAS	D-TOUCH-COMFORT	IX-PRIMARY-THUMB	PLATFORM=mobile-phone; PATTERN=fitness-mobile; NAV=NAV-NONE-FOCUS; SHELL=SH-PHONE-CANVAS; DENSITY=D-TOUCH-COMFORT; IX=IX-PRIMARY-THUMB; IMPL=focus-visible,biometric-webauthn,abort-controller,form-novalidate; FEEL=workout active timer
A2217	m-search-results	Search results mobile	mobile-content-patterns	mobile-phone	NAV-STACK-PUSH	SH-PHONE-STACK	D-DEFAULT	IX-SEARCH-FIRST	PLATFORM=mobile-phone; PATTERN=m-search-results; NAV=NAV-STACK-PUSH; SHELL=SH-PHONE-STACK; DENSITY=D-DEFAULT; IX=IX-SEARCH-FIRST; IMPL=aria-current,focus-trap,share-api,scroll-padding; FEEL=Query sticky + results
A2218	d-shortcuts-help	? shortcuts cheatsheet	desktop-density-keyboard	desktop-web	NAV-DRAWER	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-shortcuts-help; NAV=NAV-DRAWER; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=prefers-contrast,grid-app-shell,command-palette-js,overscroll; FEEL=Discoverable shortcuts
A2219	d-breadcrumb-admin	Admin with breadcrumbs	desktop-structure	desktop-web	NAV-BREADCRUMB	SH-DESK-DATAGRID	D-COMPACT	IX-KEYBOARD-SHORTCUTS	PLATFORM=desktop-web; PATTERN=d-breadcrumb-admin; NAV=NAV-BREADCRUMB; SHELL=SH-DESK-DATAGRID; DENSITY=D-COMPACT; IX=IX-KEYBOARD-SHORTCUTS; IMPL=prefers-color-scheme,optimistic-ui,csrf-safe,live-region; FEEL=Deep trees oriented
A2220	x-notifications-inbox	In-app notification inbox	cross-platform-app	responsive-app	NAV-STACK-PUSH	SH-RESPONSIVE-COLLAPSE	D-DEFAULT	IX-EMPTY-CTA	PLATFORM=responsive-app; PATTERN=x-notifications-inbox; NAV=NAV-STACK-PUSH; SHELL=SH-RESPONSIVE-COLLAPSE; DENSITY=D-DEFAULT; IX=IX-EMPTY-CTA; IMPL=safe-area-css,app-badge,hotkeys,popover-api; FEEL=Read state + deep link
