combo_id	style_id	title	family	skeleton	type_era	control	material_hint	colour_strat	chrome	density_hint	brief_lock
C2190	wedding-stationery	Wedding Stationery	internet-expanded	SK-COCKPIT-STRIP	TY-SCRIPT-SPARSE	ink-underline	signal-flags	CS-PAPER-INK	CH-NONE	app	STYLE_ID=wedding-stationery; SKELETON=SK-COCKPIT-STRIP; TYPE_ERA=TY-SCRIPT-SPARSE; CONTROL=ink-underline; MATERIAL=signal-flags; COLOUR_STRAT=CS-PAPER-INK; CHROME=CH-NONE; FEEL=calligraphy suites
C2191	weird-nature	Weird Nature	internet-expanded	SK-FOLIO-SPREAD	TY-MIXED-HIGH-CONTRAST	chunk-border	tide-pool	CS-DARK-STAGE	CH-MIN	marketing	STYLE_ID=weird-nature; SKELETON=SK-FOLIO-SPREAD; TYPE_ERA=TY-MIXED-HIGH-CONTRAST; CONTROL=chunk-border; MATERIAL=tide-pool; COLOUR_STRAT=CS-DARK-STAGE; CHROME=CH-MIN; FEEL=uncanny plants
C2192	western-saloon	Western Saloon	internet-expanded	SK-STAMP-SHEET	TY-SLAB	chunk-border	sea-glass	CS-PASTEL-POP	CH-STANDARD	marketing	STYLE_ID=western-saloon; SKELETON=SK-STAMP-SHEET; TYPE_ERA=TY-SLAB; CONTROL=chunk-border; MATERIAL=sea-glass; COLOUR_STRAT=CS-PASTEL-POP; CHROME=CH-STANDARD; FEEL=wood swinging doors
C2193	wet-market-careful	Market Fresh Graphic	internet-expanded	SK-DOCKED-FAB	TY-HUMANIST	chunk-border	sandstone	CS-SIGNAL	CH-APP	mobile	STYLE_ID=wet-market-careful; SKELETON=SK-DOCKED-FAB; TYPE_ERA=TY-HUMANIST; CONTROL=chunk-border; MATERIAL=sandstone; COLOUR_STRAT=CS-SIGNAL; CHROME=CH-APP; FEEL=produce abundance careful
C2194	whale	Whale	internet-expanded	SK-PEEK-CARDS	TY-SERIF-TEXT	ink-underline	limestone	CS-PHOTO-LED	CH-DENSE	mobile	STYLE_ID=whale; SKELETON=SK-PEEK-CARDS; TYPE_ERA=TY-SERIF-TEXT; CONTROL=ink-underline; MATERIAL=limestone; COLOUR_STRAT=CS-PHOTO-LED; CHROME=CH-DENSE; FEEL=deep blue scale awe
C2195	wheatpaste	Wheatpaste	internet-expanded	SK-RADIO-TUNER	TY-INDUSTRIAL-COND	chunk-border	brick-industrial	CS-CMYK-PROCESS	CH-IMMERSIVE	app	STYLE_ID=wheatpaste; SKELETON=SK-RADIO-TUNER; TYPE_ERA=TY-INDUSTRIAL-COND; CONTROL=chunk-border; MATERIAL=brick-industrial; COLOUR_STRAT=CS-CMYK-PROCESS; CHROME=CH-IMMERSIVE; FEEL=street posters layers
C2196	whimsical-map	Whimsical Map	internet-expanded	SK-FILMSTRIP	TY-OLDSTYLE-SERIF	ticket	corrugated-iron	CS-EARTH	CH-NONE	marketing	STYLE_ID=whimsical-map; SKELETON=SK-FILMSTRIP; TYPE_ERA=TY-OLDSTYLE-SERIF; CONTROL=ticket; MATERIAL=corrugated-iron; COLOUR_STRAT=CS-EARTH; CHROME=CH-NONE; FEEL=illustrated lands labels
C2197	white-cube	White Cube Gallery	internet-expanded	SK-ORBIT-META	TY-GROTESK-SOFT	ink-underline	shipping-container	CS-OCEAN	CH-MIN	marketing	STYLE_ID=white-cube; SKELETON=SK-ORBIT-META; TYPE_ERA=TY-GROTESK-SOFT; CONTROL=ink-underline; MATERIAL=shipping-container; COLOUR_STRAT=CS-OCEAN; CHROME=CH-MIN; FEEL=neutral art container
C2198	wilderness	Wilderness	internet-expanded	SK-SPLIT-DEPTH	TY-HUMANIST	chunk-border	scaffold	CS-NEON-ON-DARK	CH-STANDARD	marketing	STYLE_ID=wilderness; SKELETON=SK-SPLIT-DEPTH; TYPE_ERA=TY-HUMANIST; CONTROL=chunk-border; MATERIAL=scaffold; COLOUR_STRAT=CS-NEON-ON-DARK; CHROME=CH-STANDARD; FEEL=topo trail risk
C2199	windmill	Windmill	internet-expanded	SK-CHECKOUT-TUNNEL	TY-HUMANIST	soft-rect	blueprint-cyan	CS-DESAT-CORP	CH-APP	marketing	STYLE_ID=windmill; SKELETON=SK-CHECKOUT-TUNNEL; TYPE_ERA=TY-HUMANIST; CONTROL=soft-rect; MATERIAL=blueprint-cyan; COLOUR_STRAT=CS-DESAT-CORP; CHROME=CH-APP; FEEL=dutch landscape type
C2200	winter-cabin	Winter Cabin	internet-expanded	SK-CHAT-THREAD	TY-SLAB	chunk-border	carbon-paper	CS-HIGH-KEY	CH-DENSE	app	STYLE_ID=winter-cabin; SKELETON=SK-CHAT-THREAD; TYPE_ERA=TY-SLAB; CONTROL=chunk-border; MATERIAL=carbon-paper; COLOUR_STRAT=CS-HIGH-KEY; CHROME=CH-DENSE; FEEL=fire snow wood
C2201	wireframe-aesthetic	Wireframe Aesthetic	internet-expanded	SK-NOTIFICATION-STACK	TY-SYSTEM-RAW	sharp-0	thermal-receipt	CS-LOW-KEY	CH-IMMERSIVE	mobile	STYLE_ID=wireframe-aesthetic; SKELETON=SK-NOTIFICATION-STACK; TYPE_ERA=TY-SYSTEM-RAW; CONTROL=sharp-0; MATERIAL=thermal-receipt; COLOUR_STRAT=CS-LOW-KEY; CHROME=CH-IMMERSIVE; FEEL=intentionally unfinished
C2202	woodcut-modern	Modern Woodcut	internet-expanded	SK-DIRECTORY	TY-DISPLAY-EXTREME	chunk-border	dot-matrix	CS-SEPIA	CH-NONE	app	STYLE_ID=woodcut-modern; SKELETON=SK-DIRECTORY; TYPE_ERA=TY-DISPLAY-EXTREME; CONTROL=chunk-border; MATERIAL=dot-matrix; COLOUR_STRAT=CS-SEPIA; CHROME=CH-NONE; FEEL=bold carved contemporary
C2203	workshop-manual	Workshop Manual	internet-expanded	SK-ATLAS-PLATES	TY-MONO-DATA	sharp-0	polaroid	CS-INVERTED	CH-MIN	marketing	STYLE_ID=workshop-manual; SKELETON=SK-ATLAS-PLATES; TYPE_ERA=TY-MONO-DATA; CONTROL=sharp-0; MATERIAL=polaroid; COLOUR_STRAT=CS-INVERTED; CHROME=CH-MIN; FEEL=exploded diagrams
C2204	world-fair	World Fair	internet-expanded	SK-HERO-SPLIT	TY-GEOMETRIC	ticket	film-grain	CS-REGIONAL-FLAG	CH-STANDARD	marketing	STYLE_ID=world-fair; SKELETON=SK-HERO-SPLIT; TYPE_ERA=TY-GEOMETRIC; CONTROL=ticket; MATERIAL=film-grain; COLOUR_STRAT=CS-REGIONAL-FLAG; CHROME=CH-STANDARD; FEEL=expo optimism pavilions
C2205	wreck	Shipwreck	internet-expanded	SK-SINGLE-STICKY	TY-MIXED-HIGH-CONTRAST	chunk-border	halftone-print	CS-BRAND-LOCKUP	CH-APP	marketing	STYLE_ID=wreck; SKELETON=SK-SINGLE-STICKY; TYPE_ERA=TY-MIXED-HIGH-CONTRAST; CONTROL=chunk-border; MATERIAL=halftone-print; COLOUR_STRAT=CS-BRAND-LOCKUP; CHROME=CH-APP; FEEL=salt decay salvage
C2206	writing-desk	Writing Desk	internet-expanded	SK-EDITORIAL-LONG	TY-OLDSTYLE-SERIF	ink-underline	risograph	CS-MONO-PLUS	CH-DENSE	marketing	STYLE_ID=writing-desk; SKELETON=SK-EDITORIAL-LONG; TYPE_ERA=TY-OLDSTYLE-SERIF; CONTROL=ink-underline; MATERIAL=risograph; COLOUR_STRAT=CS-MONO-PLUS; CHROME=CH-DENSE; FEEL=blotter pen inkwell
C2207	xray	X-Ray	internet-expanded	SK-BENTO	TY-MONO-DATA	sharp-0	screenprint	CS-DUOTONE	CH-IMMERSIVE	marketing	STYLE_ID=xray; SKELETON=SK-BENTO; TYPE_ERA=TY-MONO-DATA; CONTROL=sharp-0; MATERIAL=screenprint; COLOUR_STRAT=CS-DUOTONE; CHROME=CH-IMMERSIVE; FEEL=ghost anatomy blue
C2208	yacht	Yacht	internet-expanded	SK-TABLE-FIRST	TY-HUMANIST	soft-rect	watercolor-wash	CS-PRIMARY-TRIO	CH-NONE	app	STYLE_ID=yacht; SKELETON=SK-TABLE-FIRST; TYPE_ERA=TY-HUMANIST; CONTROL=soft-rect; MATERIAL=watercolor-wash; COLOUR_STRAT=CS-PRIMARY-TRIO; CHROME=CH-NONE; FEEL=navy white rope polish
C2209	yard-sale	Yard Sale	internet-expanded	SK-TIMELINE	TY-MIXED-HIGH-CONTRAST	ticket	ink-wash	CS-TONAL	CH-MIN	app	STYLE_ID=yard-sale; SKELETON=SK-TIMELINE; TYPE_ERA=TY-MIXED-HIGH-CONTRAST; CONTROL=ticket; MATERIAL=ink-wash; COLOUR_STRAT=CS-TONAL; CHROME=CH-MIN; FEEL=handwritten prices chaos
C2210	yellow-pages	Yellow Pages	internet-expanded	SK-MAP-STAGE	TY-SYSTEM-RAW	ink-underline	sumi-ink	CS-PAPER-INK	CH-STANDARD	app	STYLE_ID=yellow-pages; SKELETON=SK-MAP-STAGE; TYPE_ERA=TY-SYSTEM-RAW; CONTROL=ink-underline; MATERIAL=sumi-ink; COLOUR_STRAT=CS-PAPER-INK; CHROME=CH-STANDARD; FEEL=dense directories ads
C2211	zen-garden	Zen Garden	internet-expanded	SK-BOARD-KANBAN	TY-SERIF-TEXT	ink-underline	gold-leaf	CS-DARK-STAGE	CH-APP	app	STYLE_ID=zen-garden; SKELETON=SK-BOARD-KANBAN; TYPE_ERA=TY-SERIF-TEXT; CONTROL=ink-underline; MATERIAL=gold-leaf; COLOUR_STRAT=CS-DARK-STAGE; CHROME=CH-APP; FEEL=raked gravel spare
C2212	zero-waste	Zero Waste	internet-expanded	SK-TICKET-STUB	TY-HUMANIST	chunk-border	lacquer	CS-PASTEL-POP	CH-DENSE	marketing	STYLE_ID=zero-waste; SKELETON=SK-TICKET-STUB; TYPE_ERA=TY-HUMANIST; CONTROL=chunk-border; MATERIAL=lacquer; COLOUR_STRAT=CS-PASTEL-POP; CHROME=CH-DENSE; FEEL=kraft repair reuse
C2213	zoo-signage	Zoo Signage	internet-expanded	SK-LEDGER	TY-HUMANIST	chunk-border	jade	CS-SIGNAL	CH-IMMERSIVE	app	STYLE_ID=zoo-signage; SKELETON=SK-LEDGER; TYPE_ERA=TY-HUMANIST; CONTROL=chunk-border; MATERIAL=jade; COLOUR_STRAT=CS-SIGNAL; CHROME=CH-IMMERSIVE; FEEL=species panels kids adult
C2214	zine-music	Music Zine	internet-expanded	SK-TERMINAL	TY-MIXED-HIGH-CONTRAST	chunk-border	lacquer-red	CS-PHOTO-LED	CH-NONE	app	STYLE_ID=zine-music; SKELETON=SK-TERMINAL; TYPE_ERA=TY-MIXED-HIGH-CONTRAST; CONTROL=chunk-border; MATERIAL=lacquer-red; COLOUR_STRAT=CS-PHOTO-LED; CHROME=CH-NONE; FEEL=interviews xerox photos
C2215	airline-lcc	Low-Cost Carrier	industry-expanded	SK-POSTER	TY-INDUSTRIAL-COND	filled-block	indigo-dye	CS-CMYK-PROCESS	CH-MIN	marketing	STYLE_ID=airline-lcc; SKELETON=SK-POSTER; TYPE_ERA=TY-INDUSTRIAL-COND; CONTROL=filled-block; MATERIAL=indigo-dye; COLOUR_STRAT=CS-CMYK-PROCESS; CHROME=CH-MIN; FEEL=bright fees clear
C2216	airline-legacy	Legacy Carrier	industry-expanded	SK-BOTTOM-SHEET	TY-HUMANIST	soft-rect	mudcloth	CS-EARTH	CH-STANDARD	mobile	STYLE_ID=airline-legacy; SKELETON=SK-BOTTOM-SHEET; TYPE_ERA=TY-HUMANIST; CONTROL=soft-rect; MATERIAL=mudcloth; COLOUR_STRAT=CS-EARTH; CHROME=CH-STANDARD; FEEL=trust blue calm
C2217	airport-wayfinding	Airport Wayfinding	industry-expanded	SK-TAB-DECK	TY-HUMANIST	sharp-0	batik	CS-OCEAN	CH-APP	mobile	STYLE_ID=airport-wayfinding; SKELETON=SK-TAB-DECK; TYPE_ERA=TY-HUMANIST; CONTROL=sharp-0; MATERIAL=batik; COLOUR_STRAT=CS-OCEAN; CHROME=CH-APP; FEEL=pictograms distances
C2218	ambulance-dispatch	Ambulance Dispatch	industry-expanded	SK-WIZARD-STEPS	TY-HUMANIST	chunk-border	retro-formica	CS-NEON-ON-DARK	CH-DENSE	app	STYLE_ID=ambulance-dispatch; SKELETON=SK-WIZARD-STEPS; TYPE_ERA=TY-HUMANIST; CONTROL=chunk-border; MATERIAL=retro-formica; COLOUR_STRAT=CS-NEON-ON-DARK; CHROME=CH-DENSE; FEEL=urgency calm clarity
C2219	architecture-portfolio	Architecture Portfolio	industry-expanded	SK-SPLIT-INSPECTOR	TY-GROTESQUE	ink-underline	linoleum	CS-DESAT-CORP	CH-IMMERSIVE	app	STYLE_ID=architecture-portfolio; SKELETON=SK-SPLIT-INSPECTOR; TYPE_ERA=TY-GROTESQUE; CONTROL=ink-underline; MATERIAL=linoleum; COLOUR_STRAT=CS-DESAT-CORP; CHROME=CH-IMMERSIVE; FEEL=project grids plans
C2220	art-school	Art School	industry-expanded	SK-DASH-METRIC	TY-MIXED-HIGH-CONTRAST	chunk-border	motel-neon	CS-HIGH-KEY	CH-NONE	app	STYLE_ID=art-school; SKELETON=SK-DASH-METRIC; TYPE_ERA=TY-MIXED-HIGH-CONTRAST; CONTROL=chunk-border; MATERIAL=motel-neon; COLOUR_STRAT=CS-HIGH-KEY; CHROME=CH-NONE; FEEL=critique walls mess creative
C2221	auction-house	Auction House	industry-expanded	SK-GALLERY-INDEX	TY-TRANSITIONAL-SERIF	ticket	diner-chrome	CS-LOW-KEY	CH-MIN	marketing	STYLE_ID=auction-house; SKELETON=SK-GALLERY-INDEX; TYPE_ERA=TY-TRANSITIONAL-SERIF; CONTROL=ticket; MATERIAL=diner-chrome; COLOUR_STRAT=CS-LOW-KEY; CHROME=CH-MIN; FEEL=lot numbers paddles
C2222	auto-dealer	Auto Dealer	industry-expanded	SK-ZINE-COLLAGE	TY-GROTESK-SOFT	soft-rect	arcade-cabinet	CS-SEPIA	CH-STANDARD	marketing	STYLE_ID=auto-dealer; SKELETON=SK-ZINE-COLLAGE; TYPE_ERA=TY-GROTESK-SOFT; CONTROL=soft-rect; MATERIAL=arcade-cabinet; COLOUR_STRAT=CS-SEPIA; CHROME=CH-STANDARD; FEEL=inventory hero finance
C2223	auto-repair	Auto Repair	industry-expanded	SK-BRUTAL-BLOCKS	TY-INDUSTRIAL-COND	chunk-border	pinball-glass	CS-INVERTED	CH-APP	any	STYLE_ID=auto-repair; SKELETON=SK-BRUTAL-BLOCKS; TYPE_ERA=TY-INDUSTRIAL-COND; CONTROL=chunk-border; MATERIAL=pinball-glass; COLOUR_STRAT=CS-INVERTED; CHROME=CH-APP; FEEL=work orders grease
C2224	bakery	Bakery	industry-expanded	SK-RAIL-DOCK	TY-OLDSTYLE-SERIF	soft-rect	flight-case	CS-REGIONAL-FLAG	CH-DENSE	app	STYLE_ID=bakery; SKELETON=SK-RAIL-DOCK; TYPE_ERA=TY-OLDSTYLE-SERIF; CONTROL=soft-rect; MATERIAL=flight-case; COLOUR_STRAT=CS-REGIONAL-FLAG; CHROME=CH-DENSE; FEEL=warm type flour
C2225	barbershop	Barbershop	industry-expanded	SK-CENTER-STAGE	TY-DISPLAY-EXTREME	chunk-border	gaffer-tape	CS-BRAND-LOCKUP	CH-IMMERSIVE	marketing	STYLE_ID=barbershop; SKELETON=SK-CENTER-STAGE; TYPE_ERA=TY-DISPLAY-EXTREME; CONTROL=chunk-border; MATERIAL=gaffer-tape; COLOUR_STRAT=CS-BRAND-LOCKUP; CHROME=CH-IMMERSIVE; FEEL=stripes classic chairs
C2226	bike-shop	Bike Shop	industry-expanded	SK-NEWS-RIVER	TY-HUMANIST	chunk-border	glow-tape	CS-MONO-PLUS	CH-NONE	app	STYLE_ID=bike-shop; SKELETON=SK-NEWS-RIVER; TYPE_ERA=TY-HUMANIST; CONTROL=chunk-border; MATERIAL=glow-tape; COLOUR_STRAT=CS-MONO-PLUS; CHROME=CH-NONE; FEEL=parts racks grease
C2227	biotech	Biotech	industry-expanded	SK-CALENDAR-SPINE	TY-GROTESK-SOFT	soft-rect	stage-blackout	CS-DUOTONE	CH-MIN	app	STYLE_ID=biotech; SKELETON=SK-CALENDAR-SPINE; TYPE_ERA=TY-GROTESK-SOFT; CONTROL=soft-rect; MATERIAL=stage-blackout; COLOUR_STRAT=CS-DUOTONE; CHROME=CH-MIN; FEEL=DNA calm science
C2228	bookstore-indie	Indie Bookstore	industry-expanded	SK-MASONRY	TY-OLDSTYLE-SERIF	ink-underline	lab-laminate	CS-PRIMARY-TRIO	CH-STANDARD	marketing	STYLE_ID=bookstore-indie; SKELETON=SK-MASONRY; TYPE_ERA=TY-OLDSTYLE-SERIF; CONTROL=ink-underline; MATERIAL=lab-laminate; COLOUR_STRAT=CS-PRIMARY-TRIO; CHROME=CH-STANDARD; FEEL=staff picks shelves
C2229	brewery	Brewery	industry-expanded	SK-SPLIT-DIAGONAL	TY-SLAB	chunk-border	petri-clear	CS-TONAL	CH-APP	marketing	STYLE_ID=brewery; SKELETON=SK-SPLIT-DIAGONAL; TYPE_ERA=TY-SLAB; CONTROL=chunk-border; MATERIAL=petri-clear; COLOUR_STRAT=CS-TONAL; CHROME=CH-APP; FEEL=taps grain industrial craft
C2230	broadcast-news	Broadcast News	industry-expanded	SK-FRAME-IN-FRAME	TY-INDUSTRIAL-COND	sharp-0	hospital-scrub	CS-PAPER-INK	CH-DENSE	marketing	STYLE_ID=broadcast-news; SKELETON=SK-FRAME-IN-FRAME; TYPE_ERA=TY-INDUSTRIAL-COND; CONTROL=sharp-0; MATERIAL=hospital-scrub; COLOUR_STRAT=CS-PAPER-INK; CHROME=CH-DENSE; FEEL=lower thirds urgency
C2231	builders-merchant	Builders Merchant	industry-expanded	SK-SIDE-SCROLL	TY-INDUSTRIAL-COND	chunk-border	clinic-white	CS-DARK-STAGE	CH-IMMERSIVE	marketing	STYLE_ID=builders-merchant; SKELETON=SK-SIDE-SCROLL; TYPE_ERA=TY-INDUSTRIAL-COND; CONTROL=chunk-border; MATERIAL=clinic-white; COLOUR_STRAT=CS-DARK-STAGE; CHROME=CH-IMMERSIVE; FEEL=SKU dense trade
C2232	butcher	Butcher	industry-expanded	SK-FIXED-TOC	TY-SLAB	chunk-border	school-linoleum	CS-PASTEL-POP	CH-NONE	marketing	STYLE_ID=butcher; SKELETON=SK-FIXED-TOC; TYPE_ERA=TY-SLAB; CONTROL=chunk-border; MATERIAL=school-linoleum; COLOUR_STRAT=CS-PASTEL-POP; CHROME=CH-NONE; FEEL=classic shop tiles
C2233	campus-portal	Campus Portal	industry-expanded	SK-COMMAND-CENTER	TY-HUMANIST	soft-rect	gym-floor	CS-SIGNAL	CH-MIN	app	STYLE_ID=campus-portal; SKELETON=SK-COMMAND-CENTER; TYPE_ERA=TY-HUMANIST; CONTROL=soft-rect; MATERIAL=gym-floor; COLOUR_STRAT=CS-SIGNAL; CHROME=CH-MIN; FEEL=courses deadlines
C2234	car-share	Car Share	industry-expanded	SK-INBOX-ZERO	TY-GROTESK-SOFT	pill	library-oak	CS-PHOTO-LED	CH-STANDARD	app	STYLE_ID=car-share; SKELETON=SK-INBOX-ZERO; TYPE_ERA=TY-GROTESK-SOFT; CONTROL=pill; MATERIAL=library-oak; COLOUR_STRAT=CS-PHOTO-LED; CHROME=CH-STANDARD; FEEL=map unlock trip
C2235	care-home	Care Home	industry-expanded	SK-STUDIO-CANVAS	TY-HUMANIST	soft-rect	archive-box	CS-CMYK-PROCESS	CH-APP	app	STYLE_ID=care-home; SKELETON=SK-STUDIO-CANVAS; TYPE_ERA=TY-HUMANIST; CONTROL=soft-rect; MATERIAL=archive-box; COLOUR_STRAT=CS-CMYK-PROCESS; CHROME=CH-APP; FEEL=calm large type dignity
C2236	charity-kids	Kids Charity	industry-expanded	SK-COMPARISON	TY-ROUNDED	pill	manila-folder	CS-EARTH	CH-DENSE	marketing	STYLE_ID=charity-kids; SKELETON=SK-COMPARISON; TYPE_ERA=TY-ROUNDED; CONTROL=pill; MATERIAL=manila-folder; COLOUR_STRAT=CS-EARTH; CHROME=CH-DENSE; FEEL=hopeful careful not exploitative
C2237	chemist-uk	UK Chemist	industry-expanded	SK-PRICING-LADDER	TY-HUMANIST	soft-rect	passport-cover	CS-OCEAN	CH-IMMERSIVE	marketing	STYLE_ID=chemist-uk; SKELETON=SK-PRICING-LADDER; TYPE_ERA=TY-HUMANIST; CONTROL=soft-rect; MATERIAL=passport-cover; COLOUR_STRAT=CS-OCEAN; CHROME=CH-IMMERSIVE; FEEL=green cross practical
C2238	childcare	Childcare	industry-expanded	SK-MANIFEST-LIST	TY-ROUNDED	pill	banknote-guilloche	CS-NEON-ON-DARK	CH-NONE	app	STYLE_ID=childcare; SKELETON=SK-MANIFEST-LIST; TYPE_ERA=TY-ROUNDED; CONTROL=pill; MATERIAL=banknote-guilloche; COLOUR_STRAT=CS-NEON-ON-DARK; CHROME=CH-NONE; FEEL=schedules bright clear
C2239	cinema-arthouse	Arthouse Cinema	industry-expanded	SK-SCOREBOARD	TY-DIDONE-LUX	ink-underline	circuit-board	CS-DESAT-CORP	CH-MIN	app	STYLE_ID=cinema-arthouse; SKELETON=SK-SCOREBOARD; TYPE_ERA=TY-DIDONE-LUX; CONTROL=ink-underline; MATERIAL=circuit-board; COLOUR_STRAT=CS-DESAT-CORP; CHROME=CH-MIN; FEEL=poster critical
C2240	city-council	City Council	industry-expanded	SK-COCKPIT-STRIP	TY-HUMANIST	sharp-0	server-rack	CS-HIGH-KEY	CH-STANDARD	app	STYLE_ID=city-council; SKELETON=SK-COCKPIT-STRIP; TYPE_ERA=TY-HUMANIST; CONTROL=sharp-0; MATERIAL=server-rack; COLOUR_STRAT=CS-HIGH-KEY; CHROME=CH-STANDARD; FEEL=services plain
C2241	cleaning-service	Cleaning Service	industry-expanded	SK-FOLIO-SPREAD	TY-HUMANIST	pill	vacuum-tube	CS-LOW-KEY	CH-APP	marketing	STYLE_ID=cleaning-service; SKELETON=SK-FOLIO-SPREAD; TYPE_ERA=TY-HUMANIST; CONTROL=pill; MATERIAL=vacuum-tube; COLOUR_STRAT=CS-LOW-KEY; CHROME=CH-APP; FEEL=fresh simple trust
C2242	clinic-dental	Dental Clinic	industry-expanded	SK-STAMP-SHEET	TY-HUMANIST	pill	space-blanket	CS-SEPIA	CH-DENSE	marketing	STYLE_ID=clinic-dental; SKELETON=SK-STAMP-SHEET; TYPE_ERA=TY-HUMANIST; CONTROL=pill; MATERIAL=space-blanket; COLOUR_STRAT=CS-SEPIA; CHROME=CH-DENSE; FEEL=bright clean calm
C2243	co-working	Co-working	industry-expanded	SK-DOCKED-FAB	TY-GROTESK-SOFT	soft-rect	astronaut-white	CS-INVERTED	CH-IMMERSIVE	mobile	STYLE_ID=co-working; SKELETON=SK-DOCKED-FAB; TYPE_ERA=TY-GROTESK-SOFT; CONTROL=soft-rect; MATERIAL=astronaut-white; COLOUR_STRAT=CS-INVERTED; CHROME=CH-IMMERSIVE; FEEL=community boards booking
C2244	coffee-roaster	Coffee Roaster	industry-expanded	SK-PEEK-CARDS	TY-HUMANIST	chunk-border	mission-control	CS-REGIONAL-FLAG	CH-NONE	mobile	STYLE_ID=coffee-roaster; SKELETON=SK-PEEK-CARDS; TYPE_ERA=TY-HUMANIST; CONTROL=chunk-border; MATERIAL=mission-control; COLOUR_STRAT=CS-REGIONAL-FLAG; CHROME=CH-NONE; FEEL=origin cards craft
C2245	construction	Construction	industry-expanded	SK-RADIO-TUNER	TY-INDUSTRIAL-COND	chunk-border	radar-green	CS-BRAND-LOCKUP	CH-MIN	app	STYLE_ID=construction; SKELETON=SK-RADIO-TUNER; TYPE_ERA=TY-INDUSTRIAL-COND; CONTROL=chunk-border; MATERIAL=radar-green; COLOUR_STRAT=CS-BRAND-LOCKUP; CHROME=CH-MIN; FEEL=site safety orange
C2246	consultancy	Consultancy	industry-expanded	SK-FILMSTRIP	TY-GROTESK-SOFT	soft-rect	newsprint	CS-MONO-PLUS	CH-STANDARD	marketing	STYLE_ID=consultancy; SKELETON=SK-FILMSTRIP; TYPE_ERA=TY-GROTESK-SOFT; CONTROL=soft-rect; MATERIAL=newsprint; COLOUR_STRAT=CS-MONO-PLUS; CHROME=CH-STANDARD; FEEL=thought leadership calm
C2247	courier	Courier	industry-expanded	SK-ORBIT-META	TY-HUMANIST	sharp-0	kraft-paper	CS-DUOTONE	CH-APP	marketing	STYLE_ID=courier; SKELETON=SK-ORBIT-META; TYPE_ERA=TY-HUMANIST; CONTROL=sharp-0; MATERIAL=kraft-paper; COLOUR_STRAT=CS-DUOTONE; CHROME=CH-APP; FEEL=tracking plain fast
C2248	craft-beer-bar	Craft Beer Bar	industry-expanded	SK-SPLIT-DEPTH	TY-SLAB	chunk-border	cream-cotton	CS-PRIMARY-TRIO	CH-DENSE	marketing	STYLE_ID=craft-beer-bar; SKELETON=SK-SPLIT-DEPTH; TYPE_ERA=TY-SLAB; CONTROL=chunk-border; MATERIAL=cream-cotton; COLOUR_STRAT=CS-PRIMARY-TRIO; CHROME=CH-DENSE; FEEL=taps boards industrial
C2249	creche	Creche	industry-expanded	SK-CHECKOUT-TUNNEL	TY-ROUNDED	pill	tar-paper	CS-TONAL	CH-IMMERSIVE	marketing	STYLE_ID=creche; SKELETON=SK-CHECKOUT-TUNNEL; TYPE_ERA=TY-ROUNDED; CONTROL=pill; MATERIAL=tar-paper; COLOUR_STRAT=CS-TONAL; CHROME=CH-IMMERSIVE; FEEL=soft large targets
C2250	crypto-exchange	Crypto Exchange	industry-expanded	SK-CHAT-THREAD	TY-MONO-DATA	sharp-0	oak-timber	CS-PAPER-INK	CH-NONE	app	STYLE_ID=crypto-exchange; SKELETON=SK-CHAT-THREAD; TYPE_ERA=TY-MONO-DATA; CONTROL=sharp-0; MATERIAL=oak-timber; COLOUR_STRAT=CS-PAPER-INK; CHROME=CH-NONE; FEEL=dense pairs dark
C2251	cycling-club	Cycling Club	industry-expanded	SK-NOTIFICATION-STACK	TY-HUMANIST	chunk-border	teak	CS-DARK-STAGE	CH-MIN	mobile	STYLE_ID=cycling-club; SKELETON=SK-NOTIFICATION-STACK; TYPE_ERA=TY-HUMANIST; CONTROL=chunk-border; MATERIAL=teak; COLOUR_STRAT=CS-DARK-STAGE; CHROME=CH-MIN; FEEL=routes elevation
C2252	dark-kitchen	Dark Kitchen	industry-expanded	SK-DIRECTORY	TY-INDUSTRIAL-COND	chunk-border	brushed-steel	CS-PASTEL-POP	CH-STANDARD	app	STYLE_ID=dark-kitchen; SKELETON=SK-DIRECTORY; TYPE_ERA=TY-INDUSTRIAL-COND; CONTROL=chunk-border; MATERIAL=brushed-steel; COLOUR_STRAT=CS-PASTEL-POP; CHROME=CH-STANDARD; FEEL=ops tickets speed
C2253	dating-app	Dating App	industry-expanded	SK-ATLAS-PLATES	TY-ROUNDED	pill	polished-brass	CS-SIGNAL	CH-APP	marketing	STYLE_ID=dating-app; SKELETON=SK-ATLAS-PLATES; TYPE_ERA=TY-ROUNDED; CONTROL=pill; MATERIAL=polished-brass; COLOUR_STRAT=CS-SIGNAL; CHROME=CH-APP; FEEL=cards profiles careful
C2254	delivery-driver	Driver App	industry-expanded	SK-HERO-SPLIT	TY-HUMANIST	filled-block	enamel-sign	CS-PHOTO-LED	CH-DENSE	marketing	STYLE_ID=delivery-driver; SKELETON=SK-HERO-SPLIT; TYPE_ERA=TY-HUMANIST; CONTROL=filled-block; MATERIAL=enamel-sign; COLOUR_STRAT=CS-PHOTO-LED; CHROME=CH-DENSE; FEEL=nav big buttons
